Postcode,Suburb,ID_Domain,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,5thPercentileSoldPrice,25thPercentileSoldPrice,75thPercentileSoldPrice,95thPercentileSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
3067,Abbotsford,627,990000.0,57.0,2425000.0,370000.0,661000.0,808000.0,1445000.0,2000000.0,1150000.0,71.0,2573000.0,115000.0,50.0,26.0,645.0,150.0,1250.0,400.0
3040,Aberfeldie,647,1368000.0,244.0,8000000.0,297000.0,480000.0,876000.0,1820000.0,2850000.0,1300000.0,285.0,8000000.0,280000.0,182.0,94.0,525.0,373.0,1400.0,250.0
3042,Airport West,757,953000.0,74.0,1500000.0,480000.0,610000.0,800000.0,1100000.0,1328000.0,953000.0,98.0,1470000.0,500000.0,62.0,24.0,475.0,125.0,1350.0,260.0
3021,Albanvale,787,596000.0,348.0,1400000.0,300000.0,410000.0,510000.0,650000.0,820000.0,599000.0,532.0,2500000.0,60000.0,132.0,41.0,360.0,521.0,1647.0,190.0
3206,Albert Park,797,2575000.0,55.0,8600000.0,735000.0,1353000.0,1990000.0,3650000.0,6725000.0,2425000.0,52.0,13000000.0,315000.0,37.0,17.0,840.0,95.0,2000.0,350.0
3020,Albion,837,615000.0,187.0,1160000.0,376000.0,450000.0,570000.0,691000.0,810000.0,600000.0,275.0,1600000.0,59000.0,139.0,55.0,375.0,291.0,650.0,280.0
3078,Alphington,1047,1100000.0,75.0,2805000.0,300000.0,410000.0,820000.0,1330000.0,2100000.0,1100000.0,90.0,3000000.0,300000.0,63.0,36.0,600.0,146.0,1250.0,250.0
3028,Altona Meadows,1127,645000.0,53.0,855000.0,440000.0,500000.0,583000.0,702000.0,775000.0,645000.0,86.0,925000.0,330000.0,17.0,6.0,380.0,94.0,680.0,300.0
3025,Altona North,1137,783000.0,174.0,7843000.0,470000.0,580000.0,695000.0,880000.0,1070000.0,780000.0,247.0,1400000.0,285000.0,112.0,37.0,480.0,329.0,750.0,240.0
3018,Altona,1057,960000.0,25.0,2058000.0,660000.0,680000.0,850000.0,1250000.0,1840000.0,995000.0,33.0,2400000.0,600000.0,19.0,5.0,495.0,41.0,820.0,83.0
3022,Ardeer,1507,604000.0,50.0,1453000.0,440000.0,455000.0,560000.0,668000.0,920000.0,585000.0,74.0,1100000.0,270000.0,43.0,19.0,340.0,95.0,700.0,230.0
3143,Armadale,1587,1865000.0,137.0,23900000.0,369000.0,475000.0,930000.0,2950000.0,5500000.0,1963000.0,139.0,10000000.0,340000.0,96.0,50.0,750.0,154.0,3195.0,230.0
3936,Arthurs Seat,1687,800000.0,158.0,2650000.0,320000.0,515000.0,695000.0,901000.0,1635000.0,790000.0,231.0,3600000.0,230000.0,21.0,12.0,490.0,153.0,1100.0,110.0
3032,Ascot Vale,1757,,9.0,1850000.0,490000.0,,,,,,12.0,1790000.0,415000.0,6.0,3.0,450.0,14.0,600.0,390.0
3147,Ashburton,1787,1085000.0,85.0,2345000.0,665000.0,820000.0,970000.0,1220000.0,1970000.0,1160000.0,109.0,2300000.0,110000.0,66.0,35.0,575.0,151.0,1300.0,300.0
3147,Ashwood,1807,1085000.0,85.0,2345000.0,665000.0,820000.0,970000.0,1220000.0,1970000.0,1160000.0,109.0,2300000.0,110000.0,66.0,35.0,575.0,151.0,1300.0,300.0
3195,Aspendale,1817,1210000.0,15.0,1699000.0,661000.0,661000.0,810000.0,1480000.0,1699000.0,1175000.0,24.0,1700000.0,600000.0,3.0,,665.0,22.0,875.0,167.0
3195,Aspendale Gardens,1837,1210000.0,15.0,1699000.0,661000.0,661000.0,810000.0,1480000.0,1699000.0,1175000.0,24.0,1700000.0,600000.0,3.0,,665.0,22.0,875.0,167.0
3049,Attwood,1857,601000.0,76.0,933000.0,322000.0,450000.0,529000.0,671000.0,828000.0,583000.0,99.0,1800000.0,305000.0,64.0,36.0,400.0,99.0,600.0,240.0
3034,Avondale Heights,1957,814000.0,107.0,1550000.0,535000.0,640000.0,735000.0,1000000.0,1235000.0,820000.0,145.0,1800000.0,390000.0,103.0,54.0,430.0,196.0,875.0,7.0
3782,Avonsleigh,1977,1075000.0,12.0,1435000.0,900000.0,900000.0,960000.0,1250000.0,1435000.0,1100000.0,14.0,1340000.0,900000.0,,,,1.0,525.0,525.0
3183,Balaclava,2197,1025000.0,138.0,3830000.0,300000.0,465000.0,640000.0,1606000.0,2900000.0,1090000.0,129.0,2795000.0,340000.0,110.0,68.0,645.0,143.0,1450.0,138.0
3103,Balwyn,2557,2210000.0,162.0,9480000.0,480000.0,1100000.0,1700000.0,3050000.0,4360000.0,2300000.0,237.0,9100000.0,340000.0,128.0,62.0,750.0,205.0,2200.0,310.0
3104,Balwyn North,2597,1619000.0,288.0,7000000.0,425000.0,1013000.0,1400000.0,2080000.0,3610000.0,1735000.0,383.0,7950000.0,85000.0,209.0,90.0,630.0,334.0,3911.0,225.0
3175,Bangholme,2687,,,,,,,,,,,,,,,,3.0,280.0,270.0
3911,Baxter,3267,,8.0,2050000.0,1150000.0,,,,,1325000.0,12.0,1795000.0,950000.0,,,,1.0,750.0,750.0
3153,Bayswater,3337,670000.0,117.0,3650000.0,400000.0,450000.0,613000.0,742000.0,913000.0,660000.0,142.0,1800000.0,55000.0,28.0,11.0,400.0,86.0,605.0,300.0
3153,Bayswater North,3387,670000.0,117.0,3650000.0,400000.0,450000.0,613000.0,742000.0,913000.0,660000.0,142.0,1800000.0,55000.0,28.0,11.0,400.0,86.0,605.0,300.0
3807,Beaconsfield,3417,,7.0,5500000.0,512000.0,,,,,,6.0,5500000.0,500000.0,,,,,,
3193,Beaumaris,3547,1750000.0,85.0,6600000.0,500000.0,775000.0,1260000.0,2100000.0,2900000.0,1850000.0,98.0,6200000.0,670000.0,66.0,35.0,795.0,91.0,2300.0,385.0
3160,Belgrave,3617,723000.0,34.0,1300000.0,445000.0,496000.0,660000.0,838000.0,1105000.0,690000.0,46.0,1100000.0,395000.0,2.0,,420.0,17.0,580.0,200.0
3160,Belgrave Heights,3627,723000.0,34.0,1300000.0,445000.0,496000.0,660000.0,838000.0,1105000.0,690000.0,46.0,1100000.0,395000.0,2.0,,420.0,17.0,580.0,200.0
3160,Belgrave South,3637,723000.0,34.0,1300000.0,445000.0,496000.0,660000.0,838000.0,1105000.0,690000.0,46.0,1100000.0,395000.0,2.0,,420.0,17.0,580.0,200.0
3081,Bellfield,3787,688000.0,91.0,1080000.0,440000.0,500000.0,614000.0,748000.0,860000.0,645000.0,104.0,1100000.0,150000.0,60.0,34.0,380.0,149.0,695.0,260.0
3204,Bentleigh,4117,1371000.0,72.0,2550000.0,600000.0,728000.0,1010000.0,1600000.0,2112000.0,1410000.0,93.0,2950000.0,683000.0,65.0,43.0,650.0,131.0,1300.0,300.0
3165,Bentleigh East,4127,1139000.0,410.0,2550000.0,430000.0,790000.0,975000.0,1287000.0,1520000.0,1100000.0,477.0,2550000.0,155000.0,383.0,181.0,625.0,602.0,1250.0,330.0
3806,Berwick,4297,,9.0,2700000.0,480000.0,,,,,,9.0,1850000.0,660000.0,2.0,2.0,,4.0,760.0,350.0
3918,Bittern,4567,610000.0,65.0,1420000.0,340000.0,490000.0,530000.0,730000.0,1265000.0,575000.0,92.0,1750000.0,240000.0,3.0,1.0,420.0,43.0,750.0,330.0
3193,Black Rock,4627,1750000.0,85.0,6600000.0,500000.0,775000.0,1260000.0,2100000.0,2900000.0,1850000.0,98.0,6200000.0,670000.0,66.0,35.0,795.0,91.0,2300.0,385.0
3130,Blackburn,4637,981000.0,122.0,3250000.0,650000.0,785000.0,905000.0,1185000.0,1445000.0,985000.0,136.0,3000000.0,543000.0,87.0,50.0,455.0,134.0,850.0,325.0
3130,Blackburn North,4657,981000.0,122.0,3250000.0,650000.0,785000.0,905000.0,1185000.0,1445000.0,985000.0,136.0,3000000.0,543000.0,87.0,50.0,455.0,134.0,850.0,325.0
3130,Blackburn South,4667,981000.0,122.0,3250000.0,650000.0,785000.0,905000.0,1185000.0,1445000.0,985000.0,136.0,3000000.0,543000.0,87.0,50.0,455.0,134.0,850.0,325.0
3942,Blairgowrie,4717,970000.0,108.0,2750000.0,500000.0,640000.0,790000.0,1325000.0,2200000.0,1050000.0,169.0,4235000.0,120000.0,27.0,9.0,450.0,70.0,,290.0
3196,Bonbeach,5007,840000.0,87.0,2500000.0,550000.0,615000.0,734000.0,1022000.0,1580000.0,850000.0,125.0,2400000.0,200000.0,51.0,17.0,499.0,120.0,2824.0,265.0
3155,Boronia,5327,670000.0,337.0,2200000.0,345000.0,500000.0,600000.0,757000.0,905000.0,650000.0,403.0,3080000.0,347000.0,111.0,48.0,400.0,398.0,,260.0
3128,Box Hill,5477,1050000.0,115.0,2500000.0,545000.0,690000.0,891000.0,1360000.0,1800000.0,1126000.0,144.0,2780000.0,299000.0,94.0,50.0,550.0,136.0,1600.0,155.0
3129,Box Hill North,5547,1245000.0,86.0,4250000.0,300000.0,763000.0,1070000.0,1640000.0,2225000.0,1300000.0,98.0,2950000.0,720000.0,65.0,33.0,550.0,85.0,1250.0,300.0
3128,Box Hill South,5567,1050000.0,115.0,2500000.0,545000.0,690000.0,891000.0,1360000.0,1800000.0,1126000.0,144.0,2780000.0,299000.0,94.0,50.0,550.0,136.0,1600.0,155.0
3195,Braeside,5647,1210000.0,15.0,1699000.0,661000.0,661000.0,810000.0,1480000.0,1699000.0,1175000.0,24.0,1700000.0,600000.0,3.0,,665.0,22.0,875.0,167.0
3019,Braybrook,5697,700000.0,101.0,1200000.0,360000.0,485000.0,590000.0,765000.0,940000.0,650000.0,134.0,1400000.0,325000.0,75.0,32.0,380.0,185.0,570.0,240.0
3088,Briar Hill,5807,902000.0,32.0,1255000.0,700000.0,780000.0,820000.0,927000.0,1095000.0,830000.0,40.0,1255000.0,635000.0,12.0,5.0,575.0,16.0,795.0,410.0
3186,Brighton,5957,2400000.0,345.0,14960000.0,485000.0,890000.0,1700000.0,3600000.0,6100000.0,2695000.0,420.0,27000000.0,400000.0,216.0,112.0,988.0,460.0,,290.0
3187,Brighton East,5997,1751000.0,228.0,4550000.0,605000.0,1000000.0,1355000.0,2125000.0,2990000.0,1721000.0,293.0,5250000.0,760000.0,192.0,94.0,810.0,326.0,,1.0
3047,Broadmeadows,6127,535000.0,37.0,910000.0,320000.0,395000.0,485000.0,595000.0,765000.0,520000.0,51.0,690000.0,308000.0,25.0,15.0,350.0,51.0,450.0,300.0
3338,Brookfield,6207,410000.0,204.0,855000.0,211000.0,300000.0,370000.0,440000.0,552000.0,448000.0,666.0,4200000.0,32000.0,29.0,6.0,320.0,327.0,500.0,201.0
3012,Brooklyn,6227,790000.0,131.0,1507000.0,230000.0,510000.0,690000.0,915000.0,1205000.0,740000.0,168.0,1888000.0,240000.0,109.0,55.0,450.0,259.0,750.0,150.0
3056,Brunswick,6377,985000.0,249.0,3125000.0,378000.0,570000.0,851000.0,1200000.0,1700000.0,975000.0,287.0,2700000.0,100000.0,227.0,128.0,599.0,657.0,,275.0
3057,Brunswick East,6427,920000.0,151.0,1920000.0,315000.0,475000.0,703000.0,1200000.0,1565000.0,945000.0,145.0,2150000.0,270000.0,98.0,50.0,590.0,277.0,1300.0,300.0
3055,Brunswick West,6447,1052000.0,120.0,1950000.0,281000.0,520000.0,765000.0,1285000.0,1600000.0,925000.0,146.0,2750000.0,195000.0,97.0,53.0,540.0,298.0,1200.0,250.0
3428,Bulla,6657,,7.0,2000000.0,720000.0,,,,,,10.0,4000000.0,670000.0,3.0,3.0,,2.0,700.0,650.0
3105,Bulleen,6707,1138000.0,126.0,1850000.0,333000.0,820000.0,950000.0,1300000.0,1550000.0,1100000.0,153.0,7830000.0,330000.0,88.0,30.0,520.0,214.0,1200.0,108.0
3083,Bundoora,6877,700000.0,37.0,1900000.0,357000.0,371000.0,620000.0,780000.0,1172000.0,650000.0,52.0,1950000.0,320000.0,30.0,18.0,380.0,98.0,600.0,130.0
3121,Burnley,7117,1180000.0,312.0,4720000.0,325000.0,555000.0,890000.0,1510000.0,2155000.0,1196000.0,343.0,6000000.0,92000.0,257.0,143.0,675.0,793.0,2600.0,300.0
3023,Burnside,7137,,1.0,600000.0,600000.0,,,,,,1.0,765000.0,765000.0,,,,,,
3023,Burnside Heights,48297,,1.0,600000.0,600000.0,,,,,,1.0,765000.0,765000.0,,,,,,
3125,Burwood,7237,1150000.0,168.0,2850000.0,582000.0,686000.0,920000.0,1388000.0,1870000.0,1150000.0,234.0,3500000.0,600000.0,140.0,74.0,550.0,287.0,950.0,160.0
3151,Burwood East,7327,990000.0,118.0,1650000.0,430000.0,670000.0,887000.0,1070000.0,1200000.0,970000.0,137.0,2730000.0,450000.0,75.0,38.0,480.0,183.0,735.0,150.0
3023,Cairnlea,7527,,1.0,600000.0,600000.0,,,,,,1.0,765000.0,765000.0,,,,,,
3037,Calder Park,104257,728000.0,135.0,1300000.0,450000.0,496000.0,648000.0,820000.0,1030000.0,675000.0,213.0,1500000.0,395000.0,81.0,40.0,430.0,127.0,800.0,340.0
3124,Camberwell,7677,1850000.0,239.0,9000000.0,399000.0,765000.0,1420000.0,2410000.0,4150000.0,1835000.0,316.0,9950000.0,30000.0,211.0,95.0,770.0,334.0,2400.0,380.0
3061,Campbellfield,7717,568000.0,26.0,810000.0,361000.0,450000.0,510000.0,601000.0,740000.0,547000.0,50.0,935000.0,360000.0,16.0,5.0,380.0,28.0,530.0,90.0
3126,Canterbury,7907,2350000.0,111.0,8189000.0,780000.0,985000.0,1850000.0,3350000.0,5000000.0,2495000.0,129.0,16000000.0,150000.0,84.0,47.0,890.0,114.0,2400.0,400.0
3054,Carlton North,8247,1775000.0,20.0,4123000.0,420000.0,420000.0,1170000.0,2070000.0,3350000.0,1550000.0,17.0,3800000.0,400000.0,13.0,8.0,740.0,48.0,2000.0,390.0
3053,Carlton,8217,1150000.0,71.0,4200000.0,210000.0,385000.0,710000.0,1770000.0,3000000.0,1050000.0,90.0,5250000.0,175000.0,50.0,35.0,665.0,212.0,1600.0,51.0
3163,Carnegie,8297,960000.0,29.0,1730000.0,380000.0,437000.0,730000.0,1225000.0,1645000.0,949000.0,31.0,2075000.0,450000.0,23.0,13.0,560.0,41.0,1100.0,270.0
3023,Caroline Springs,8327,,1.0,600000.0,600000.0,,,,,,1.0,765000.0,765000.0,,,,,,
3197,Carrum,8497,925000.0,103.0,3500000.0,425000.0,620000.0,700000.0,1365000.0,2280000.0,900000.0,171.0,4150000.0,275000.0,25.0,11.0,560.0,67.0,1250.0,370.0
3201,Carrum Downs,8507,551000.0,336.0,1000000.0,375000.0,438000.0,500000.0,597000.0,661000.0,525000.0,462.0,2590000.0,40000.0,24.0,7.0,380.0,275.0,520.0,102.0
3162,Caulfield,8687,1498000.0,146.0,4703000.0,487000.0,878000.0,1226000.0,1750000.0,2711000.0,1480000.0,150.0,3850000.0,475000.0,131.0,79.0,660.0,199.0,1400.0,135.0
3145,Caulfield East,8707,1541000.0,250.0,7410000.0,273000.0,632000.0,1125000.0,2100000.0,3851000.0,1550000.0,300.0,9100000.0,30000.0,215.0,130.0,650.0,356.0,3350.0,150.0
3161,Caulfield North,8747,1695000.0,134.0,9500000.0,480000.0,670000.0,1170000.0,2200000.0,3525000.0,1600000.0,154.0,7000000.0,460000.0,124.0,60.0,723.0,220.0,2400.0,155.0
3162,Caulfield South,8787,1498000.0,146.0,4703000.0,487000.0,878000.0,1226000.0,1750000.0,2711000.0,1480000.0,150.0,3850000.0,475000.0,131.0,79.0,660.0,199.0,1400.0,135.0
3148,Chadstone,8847,891000.0,89.0,2150000.0,598000.0,680000.0,774000.0,1075000.0,1435000.0,950000.0,110.0,3790000.0,370000.0,83.0,40.0,525.0,191.0,1000.0,310.0
3196,Chelsea,8927,840000.0,87.0,2500000.0,550000.0,615000.0,734000.0,1022000.0,1580000.0,850000.0,125.0,2400000.0,200000.0,51.0,17.0,499.0,120.0,2824.0,265.0
3196,Chelsea Heights,8937,840000.0,87.0,2500000.0,550000.0,615000.0,734000.0,1022000.0,1580000.0,850000.0,125.0,2400000.0,200000.0,51.0,17.0,499.0,120.0,2824.0,265.0
3192,Cheltenham,8967,925000.0,270.0,2000000.0,410000.0,580000.0,790000.0,1100000.0,1440000.0,945000.0,337.0,3075000.0,409000.0,245.0,111.0,530.0,398.0,1500.0,4.0
3116,Chirnside Park,9137,695000.0,189.0,3300000.0,482000.0,532000.0,615000.0,815000.0,1240000.0,670000.0,231.0,3600000.0,340000.0,31.0,14.0,450.0,169.0,1000.0,92.0
3169,Clarinda,9257,763000.0,133.0,1350000.0,400000.0,515000.0,686000.0,879000.0,1080000.0,750000.0,181.0,1964000.0,365000.0,84.0,40.0,490.0,226.0,750.0,170.0
3168,Clayton,9327,871000.0,25.0,1319000.0,420000.0,450000.0,790000.0,900000.0,1080000.0,853000.0,34.0,1680000.0,440000.0,20.0,7.0,408.0,50.0,670.0,135.0
3169,Clayton South,9367,763000.0,133.0,1350000.0,400000.0,515000.0,686000.0,879000.0,1080000.0,750000.0,181.0,1964000.0,365000.0,84.0,40.0,490.0,226.0,750.0,170.0
3782,Clematis,9397,1075000.0,12.0,1435000.0,900000.0,900000.0,960000.0,1250000.0,1435000.0,1100000.0,14.0,1340000.0,900000.0,,,,1.0,525.0,525.0
3068,Clifton Hill,9437,1353000.0,129.0,3880000.0,523000.0,630000.0,1035000.0,1690000.0,2200000.0,1300000.0,141.0,4700000.0,559000.0,116.0,63.0,660.0,331.0,1400.0,300.0
3058,Coburg,9707,774000.0,107.0,1650000.0,500000.0,585000.0,679000.0,856000.0,1102000.0,780000.0,137.0,4300000.0,450000.0,93.0,43.0,460.0,211.0,800.0,180.0
3058,Coburg North,9727,774000.0,107.0,1650000.0,500000.0,585000.0,679000.0,856000.0,1102000.0,780000.0,137.0,4300000.0,450000.0,93.0,43.0,460.0,211.0,800.0,180.0
3030,Cocoroc,9797,680000.0,16.0,980000.0,415000.0,415000.0,500000.0,765000.0,980000.0,647000.0,52.0,2100000.0,115000.0,3.0,,385.0,46.0,750.0,290.0
3770,Coldstream,9947,644000.0,26.0,2500000.0,508000.0,576000.0,615000.0,720000.0,775000.0,600000.0,26.0,1500000.0,500000.0,1.0,1.0,405.0,10.0,495.0,360.0
3066,Collingwood,9987,897000.0,61.0,1780000.0,366000.0,462000.0,745000.0,1220000.0,1550000.0,869000.0,60.0,1550000.0,370000.0,47.0,22.0,650.0,151.0,,400.0
3048,Coolaroo,10107,520000.0,87.0,831000.0,340000.0,362000.0,475000.0,570000.0,660000.0,500000.0,182.0,1500000.0,335000.0,54.0,16.0,370.0,162.0,460.0,300.0
3064,Craigieburn,10597,551000.0,242.0,884000.0,335000.0,446000.0,510000.0,615000.0,730000.0,525000.0,418.0,885000.0,49000.0,158.0,80.0,410.0,292.0,560.0,300.0
3977,Cranbourne,10627,599000.0,128.0,2250000.0,400000.0,485000.0,550000.0,655000.0,825000.0,570000.0,181.0,1300000.0,270000.0,7.0,1.0,420.0,65.0,560.0,300.0
3977,Cranbourne East,10647,599000.0,128.0,2250000.0,400000.0,485000.0,550000.0,655000.0,825000.0,570000.0,181.0,1300000.0,270000.0,7.0,1.0,420.0,65.0,560.0,300.0
3977,Cranbourne North,10657,599000.0,128.0,2250000.0,400000.0,485000.0,550000.0,655000.0,825000.0,570000.0,181.0,1300000.0,270000.0,7.0,1.0,420.0,65.0,560.0,300.0
3977,Cranbourne South,10677,599000.0,128.0,2250000.0,400000.0,485000.0,550000.0,655000.0,825000.0,570000.0,181.0,1300000.0,270000.0,7.0,1.0,420.0,65.0,560.0,300.0
3977,Cranbourne West,10687,599000.0,128.0,2250000.0,400000.0,485000.0,550000.0,655000.0,825000.0,570000.0,181.0,1300000.0,270000.0,7.0,1.0,420.0,65.0,560.0,300.0
3121,Cremorne,10737,1180000.0,312.0,4720000.0,325000.0,555000.0,890000.0,1510000.0,2155000.0,1196000.0,343.0,6000000.0,92000.0,257.0,143.0,675.0,793.0,2600.0,300.0
3919,Crib Point,10797,551000.0,76.0,1100000.0,257000.0,350000.0,458000.0,610000.0,750000.0,530000.0,95.0,895000.0,249000.0,5.0,1.0,360.0,31.0,460.0,275.0
3136,Croydon,10867,745000.0,84.0,2200000.0,535000.0,590000.0,670000.0,815000.0,955000.0,690000.0,96.0,2500000.0,520000.0,30.0,15.0,440.0,65.0,1000.0,200.0
3136,Croydon Hills,10877,745000.0,84.0,2200000.0,535000.0,590000.0,670000.0,815000.0,955000.0,690000.0,96.0,2500000.0,520000.0,30.0,15.0,440.0,65.0,1000.0,200.0
3136,Croydon North,10887,745000.0,84.0,2200000.0,535000.0,590000.0,670000.0,815000.0,955000.0,690000.0,96.0,2500000.0,520000.0,30.0,15.0,440.0,65.0,1000.0,200.0
3136,Croydon South,10897,745000.0,84.0,2200000.0,535000.0,590000.0,670000.0,815000.0,955000.0,690000.0,96.0,2500000.0,520000.0,30.0,15.0,440.0,65.0,1000.0,200.0
3047,Dallas,11087,535000.0,37.0,910000.0,320000.0,395000.0,485000.0,595000.0,765000.0,520000.0,51.0,690000.0,308000.0,25.0,15.0,350.0,51.0,450.0,300.0
3175,Dandenong,11157,,,,,,,,,,,,,,,,3.0,280.0,270.0
3175,Dandenong North,11187,,,,,,,,,,,,,,,,3.0,280.0,270.0
3175,Dandenong South,11207,,,,,,,,,,,,,,,,3.0,280.0,270.0
3023,Deer Park,11507,,1.0,600000.0,600000.0,,,,,,1.0,765000.0,765000.0,,,,,,
3037,Delahey,11547,728000.0,135.0,1300000.0,450000.0,496000.0,648000.0,820000.0,1030000.0,675000.0,213.0,1500000.0,395000.0,81.0,40.0,430.0,127.0,800.0,340.0
3026,Derrimut,161087,,,,,,,,,,1.0,40000.0,40000.0,,,,,,
3089,Diamond Creek,11867,750000.0,148.0,4225000.0,493000.0,579000.0,650000.0,890000.0,1200000.0,740000.0,181.0,1850000.0,265000.0,33.0,20.0,450.0,105.0,750.0,250.0
3172,Dingley Village,11977,690000.0,67.0,900000.0,420000.0,514000.0,628000.0,738000.0,891000.0,680000.0,92.0,1000000.0,49000.0,35.0,11.0,390.0,113.0,560.0,280.0
3008,Docklands,12117,1280000.0,12.0,5700000.0,316000.0,316000.0,500000.0,3000000.0,5700000.0,1300000.0,23.0,6400000.0,390000.0,4.0,3.0,620.0,56.0,2000.0,45.0
3108,Doncaster,12177,1183000.0,284.0,4400000.0,350000.0,684000.0,960000.0,1450000.0,2000000.0,1200000.0,499.0,6500000.0,200000.0,175.0,66.0,550.0,556.0,1380.0,220.0
3109,Doncaster East,12227,1150000.0,302.0,2600000.0,345000.0,760000.0,990000.0,1300000.0,1600000.0,1200000.0,441.0,4900000.0,123000.0,208.0,109.0,550.0,492.0,1200.0,50.0
3111,Donvale,12247,1170000.0,160.0,3950000.0,460000.0,710000.0,910000.0,1550000.0,2388000.0,1165000.0,223.0,3800000.0,333000.0,79.0,35.0,500.0,136.0,2300.0,340.0
3754,Doreen,12307,575000.0,311.0,2400000.0,310000.0,465000.0,522000.0,650000.0,820000.0,550000.0,561.0,1800000.0,70000.0,172.0,74.0,380.0,579.0,,290.0
3177,Doveton,12367,622000.0,13.0,800000.0,410000.0,410000.0,605000.0,645000.0,800000.0,600000.0,38.0,1000000.0,267000.0,1.0,,345.0,32.0,530.0,270.0
3936,Dromana,12437,800000.0,158.0,2650000.0,320000.0,515000.0,695000.0,901000.0,1635000.0,790000.0,231.0,3600000.0,230000.0,21.0,12.0,490.0,153.0,1100.0,110.0
3084,Eaglemont,13037,895000.0,84.0,1450000.0,580000.0,670000.0,800000.0,1010000.0,1240000.0,890000.0,98.0,1500000.0,570000.0,58.0,19.0,470.0,86.0,1000.0,310.0
3002,East Melbourne,13127,2300000.0,27.0,6665000.0,455000.0,600000.0,1240000.0,3550000.0,5600000.0,2595000.0,33.0,9000000.0,440000.0,18.0,9.0,988.0,56.0,3000.0,320.0
3196,Edithvale,13457,840000.0,87.0,2500000.0,550000.0,615000.0,734000.0,1022000.0,1580000.0,850000.0,125.0,2400000.0,200000.0,51.0,17.0,499.0,120.0,2824.0,265.0
